,mmsi,imo,dataset,loitering,authorized_encounter,partial_encounter,pending_encounter,unknown_encounter,encounter,loitering_06,encounters_06,loitering_12,encounters_12,port_name,port_country,visit_times,last_port_name,last_port_country,last_visit_times,total_meetup,average_meetup,last_port_visit_month,avg_month_port_visit,meetup_since_last_port,month_since_last_port,likely_remaining_meetup,"('count', 'Kuril Islands (Japan v. Russia)')","('count', 'United States Exclusive Economic Zone (Alaska)')","('count', 'Guinea Bissau Exclusive Economic Zone')","('count', 'Chinese Exclusive Economic Zone')","('count', 'Japanese Exclusive Economic Zone')","('count', 'Kiribati Exclusive Economic Zone')","('count', 'Indonesian Exclusive Economic Zone')","('count', 'Canadian Exclusive Economic Zone')","('eez_visit', 'Kuril Islands (Japan v. Russia)')","('eez_visit', 'United States Exclusive Economic Zone (Alaska)')","('eez_visit', 'Guinea Bissau Exclusive Economic Zone')","('eez_visit', 'Chinese Exclusive Economic Zone')","('eez_visit', 'Japanese Exclusive Economic Zone')","('eez_visit', 'Kiribati Exclusive Economic Zone')","('eez_visit', 'Indonesian Exclusive Economic Zone')","('eez_visit', 'Canadian Exclusive Economic Zone')","('rfmo_visit', 'ACAP')","('rfmo_visit', 'APFIC')","('rfmo_visit', 'BOBP-IGO')","('rfmo_visit', 'CACFISH')","('rfmo_visit', 'CCAMLR')","('rfmo_visit', 'CCSBT')","('rfmo_visit', 'CCSBT-proposed')","('rfmo_visit', 'COREP')","('rfmo_visit', 'CPPS')","('rfmo_visit', 'EIFAAC')","('rfmo_visit', 'FFA')","('rfmo_visit', 'GFCM')","('rfmo_visit', 'IATTC')","('rfmo_visit', 'ICCAT')","('rfmo_visit', 'ICES')","('rfmo_visit', 'IOTC')","('rfmo_visit', 'IPHC')","('rfmo_visit', 'IWC')","('rfmo_visit', 'NAFO')","('rfmo_visit', 'NAMMCO')","('rfmo_visit', 'NASCO')","('rfmo_visit', 'NPAFC')","('rfmo_visit', 'NPFC')","('rfmo_visit', 'PICES')","('rfmo_visit', 'RECOFI')","('rfmo_visit', 'SEAFDEC')","('rfmo_visit', 'SIOFA')","('rfmo_visit', 'SPC')","('rfmo_visit', 'SPRFMO')","('rfmo_visit', 'SRFC')","('rfmo_visit', 'SWIOFC')","('rfmo_visit', 'WCPFC')",ETA,Call Sign,Name,Year Built,Latitude,Longitude,Heading,Flag,Deadweight,MMSI,Registered Owner,Speed,Builder,Port Of Registry,Navigation Status,at_port,MRGID_TER1,TERRITORY1,TERRITORY2,SOVEREIGN1,SOVEREIGN2,ISO_SOV1,in_eez,in_us_eez,in_five_eyes_eez,in_nato_eez,distance_us,nearest_us_territory
3976,412440826,,API-port,0,2,34,0,0,36,0,0,0,0,WEIHAI,CHN,3.0,BUSAN,KOR,4/21/22,36,7.2,2022-04,3.166666667,13,7.0,9.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3977,412440828,,API-port,0,1,30,0,0,31,0,0,0,0,WEIHAI,CHN,3.0,BUSAN,KOR,4/21/22,31,5.166666667,2022-04,2.75,11,7.0,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3978,412440833,,API-port,0,1,29,0,0,30,0,0,0,0,WEIHAI,CHN,3.0,BUSAN,KOR,4/27/22,30,6.0,2022-04,2.583333333,13,7.0,5.083333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3979,412440827,,API-port,0,1,28,0,0,29,0,0,0,0,WEIHAI,CHN,3.0,BUSAN,KOR,4/21/22,29,5.8,2022-04,2.384615385,10,7.0,6.692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3980,416083600,,API-port,0,9,5,0,0,14,0,0,0,0,PORT LOUIS,MUS,18.0,PORT LOUIS,MUS,2/22/22,14,0.736842105,2022-02,1.166666667,1,8.0,8.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3981,416724000,,API-port,0,17,0,1,0,18,0,0,0,0,KAOHSIUNG,TWN,3.0,SINGAPORE,SGP,2/22/22,18,3.0,2022-02,1.058823529,3,8.0,5.470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3982,367754690,,API-port,0,2,0,0,1,3,0,0,0,0,CORDOVA,USA,77.0,SITKA,USA,8/13/22,3,0.016042781,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3983,416055600,,API-port,0,2,0,0,0,2,0,0,0,0,VICTORIA,SYC,4.0,SINGAPORE,SGP,9/12/22,2,0.25,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3984,416248800,,API-port,0,6,4,0,5,15,0,0,0,0,KAOHSIUNG,TWN,15.0,BUSAN,KOR,7/12/22,15,0.384615385,2022-07,1.666666667,0,4.0,6.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3985,431984000,,API-port,0,3,0,0,0,3,0,0,0,0,LAS PALMAS,ESP,11.0,LAS PALMAS,ESP,7/12/22,3,0.06,2022-07,1.0,1,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3986,412677320,,API-port,0,0,2,0,1,3,0,0,0,0,YANTAI,CHN,6.0,WEIHAI,CHN,7/12/22,3,0.25,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3987,412549386,,API-port,0,0,0,0,5,5,0,0,0,0,HONG KONG,CHN,2.0,SINGAPORE,SGP,9/13/22,5,0.714285714,2022-09,1.25,0,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3988,412440673,,API-port,0,1,0,0,8,9,0,0,0,0,FUZHOU,CHN,7.0,FUZHOU,CHN,7/24/22,9,1.0,2022-07,1.125,0,4.0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3989,416580000,,API-port,0,7,0,0,2,9,0,0,0,0,KAOHSIUNG,TWN,12.0,KAOHSIUNG,TWN,7/12/22,9,0.428571429,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3990,510094000,,API-port,0,10,0,0,0,10,0,0,0,0,TAFUNSAK,FSM,24.0,POHNPEI,FSM,9/12/22,10,0.263157895,2022-09,2.5,0,2.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3991,412549387,,API-port,0,0,0,0,3,3,0,0,0,0,FUZHOU,CHN,2.0,SINGAPORE,SGP,9/13/22,3,0.428571429,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3992,416005506,,API-port,0,9,4,0,0,13,0,0,0,0,KAOHSIUNG,TWN,11.0,KAOHSIUNG,TWN,6/2/22,13,0.565217391,2022-06,2.142857143,0,5.0,10.71428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3993,510095000,,API-port,0,5,0,0,0,5,0,0,0,0,TAFUNSAK,FSM,26.0,TAFUNSAK,FSM,8/30/22,5,0.119047619,2022-08,2.5,0,3.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3994,412549104,,API-port,0,0,2,0,0,2,0,0,0,0,SUVA,FJI,4.0,WEIHAI,CHN,12/11/21,2,0.285714286,2021-12,1.0,0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3995,416004853,,API-port,0,7,4,0,4,15,0,0,0,0,KAOHSIUNG,TWN,11.0,PORT LOUIS,MUS,6/1/21,15,0.454545455,2021-06,1.363636364,0,17.0,23.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3996,432991000,,API-port,0,7,0,0,1,8,0,0,0,0,LAS PALMAS,ESP,33.0,PORTO GRANDE,CPV,1/25/22,8,0.156862745,2022-01,1.0,0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3997,273350410,,API-port,0,1,0,0,95,96,0,0,0,0,BUSAN,KOR,21.0,BUSAN,KOR,6/8/20,96,2.341463415,2020-06,1.745454545,13,29.0,37.61818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3998,416005723,,API-port,0,3,1,0,2,6,0,0,0,0,KAOHSIUNG,TWN,7.0,KAOHSIUNG,TWN,6/3/22,6,0.272727273,2022-06,1.5,0,5.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
3999,664628000,,API-port,0,3,0,0,0,3,0,0,0,0,VICTORIA,SYC,7.0,PORT LOUIS,MUS,9/5/22,3,0.1875,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4000,412440557,,API-port,0,1,0,0,0,1,0,0,0,0,CAPE TOWN,ZAF,4.0,FUZHOU,CHN,4/8/21,1,0.1,2021-04,1.0,0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4001,416005575,,API-port,0,1,2,0,1,4,0,0,0,0,KAOHSIUNG,TWN,7.0,KAOHSIUNG,TWN,6/10/22,4,0.181818182,2022-06,1.0,0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4002,412331062,,API-port,0,0,5,0,1,6,0,0,0,0,PUNTA ARENAS,CHL,3.0,NINGBO,CHN,10/20/21,6,0.666666667,2021-10,1.2,1,13.0,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4003,412549105,,API-port,0,0,1,0,0,1,0,0,0,0,SUVA,FJI,4.0,SUVA,FJI,1/21/21,1,0.166666667,2021-01,1.0,1,21.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4004,412329329,,API-port,0,0,1,0,0,1,0,0,0,0,PUNTA ARENAS,CHL,1.0,PUNTA ARENAS,CHL,6/8/20,1,1.0,2020-06,1.0,1,29.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4005,412420687,,API-port,0,0,6,0,3,9,0,0,0,0,PUNTA ARENAS,CHL,7.0,ZHOUSHAN,CHN,9/27/20,9,0.5,2020-09,1.125,1,25.0,27.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4006,412331287,,API-port,0,0,1,0,1,2,0,0,0,0,PUNTA ARENAS,CHL,3.0,PUNTA ARENAS,CHL,11/24/21,2,0.333333333,2021-11,1.0,1,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4007,412420941,,API-port,0,1,17,0,4,22,0,0,0,0,PUNTA ARENAS,CHL,6.0,SINGAPORE,SGP,6/23/21,22,1.833333333,2021-06,1.222222222,0,17.0,20.77777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4008,368037270,,API-port,0,1,0,0,0,1,0,0,0,0,CHENEGA BAY,USA,3.0,ESTHER ISLAND,USA,8/5/22,1,0.090909091,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4009,432282000,,API-port,0,13,0,0,0,13,0,0,0,0,TANJUNG BENOA,IDN,29.0,TANJUNG BENOA,IDN,6/3/22,13,0.236363636,2022-06,1.076923077,1,5.0,4.384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4010,273435850,,API-port,0,1,0,5,89,95,0,0,0,0,NEVELSK,RUS,22.0,NEVELSK,RUS,6/20/22,95,1.759259259,2022-06,2.133333333,8,5.0,2.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4011,273411800,,API-port,0,0,0,3,62,65,0,0,0,0,BUSAN,KOR,40.0,KORSAKOV,RUS,6/1/22,65,0.585585586,2022-06,1.425531915,7,5.0,0.127659574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4012,273824000,,API-port,0,0,0,0,77,77,0,0,0,0,BUSAN,KOR,8.0,BUSAN,KOR,12/25/19,77,3.5,2019-12,1.833333333,10,35.0,54.16666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4013,432454000,,API-port,0,0,2,0,8,10,0,0,0,0,SHIMIZU,JPN,10.0,CALLAO,PER,2/11/18,10,0.416666667,2018-02,1.111111111,1,56.0,61.22222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4014,441481000,,API-port,0,1,3,0,0,4,0,0,0,0,BUSAN,KOR,5.0,BUSAN,KOR,8/1/22,4,0.4,2022-08,1.0,0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4015,273421800,,API-port,0,0,0,0,62,62,0,0,0,0,BUSAN,KOR,22.0,BUSAN,KOR,4/29/22,62,1.169811321,2022-04,1.512195122,4,7.0,6.585365854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4016,548760000,,API-port,0,2,0,0,0,2,0,0,0,0,RABAUL,PNG,10.0,RABAUL,PNG,5/10/20,2,0.095238095,2020-05,2.0,0,30.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4017,367614670,,API-port,0,1,0,0,0,1,0,0,0,0,KETCHIKAN,USA,35.0,NEWPORT,USA,11/23/21,1,0.006622517,2021-11,1.0,0,11.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4018,273824500,,API-port,0,0,0,0,49,49,0,0,0,0,VLADIVOSTOK,RUS,8.0,VLADIVOSTOK,RUS,9/12/22,49,1.324324324,2022-09,3.5,0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4019,416863000,,API-port,0,10,3,0,1,14,0,0,0,0,PORT LOUIS,MUS,5.0,PORT LOUIS,MUS,3/13/21,14,1.4,2021-03,1.076923077,5,20.0,16.53846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4020,441051000,,API-port,0,0,55,0,13,68,0,0,0,0,MONTEVIDEO,URY,19.0,MONTEVIDEO,URY,7/14/22,68,1.7,2022-07,1.725,4,4.0,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4021,432411000,,API-port,0,3,0,0,0,3,0,0,0,0,YAIZU,JPN,13.0,COLON,PAN,9/14/22,3,0.051724138,2022-09,1.0,0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4022,416004583,,API-port,0,6,4,0,0,10,0,0,0,0,PORT NORO,SLB,8.0,KAOHSIUNG,TWN,2/22/22,10,0.555555556,2022-02,1.25,0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4023,412420244,,API-port,0,6,17,0,3,26,0,0,0,0,CHIMBOTE,PER,5.0,ZHOUSHAN,CHN,11/9/20,26,3.714285714,2020-11,1.130434783,11,23.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4024,431010741,,API-port,0,0,0,0,10,10,0,0,0,0,KUSHIRO,JPN,115.0,KUSHIRO,JPN,9/13/22,10,0.042918455,2022-09,1.25,0,2.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4025,273457300,,API-port,0,0,0,0,153,153,0,0,0,0,VLADIVOSTOK,RUS,19.0,BERINGOVSKY,RUS,6/2/22,153,3.923076923,2022-06,2.390625,0,5.0,11.953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4026,273841900,,API-port,0,0,0,4,182,186,0,0,0,0,PETROPAVLOVSK,RUS,31.0,PETROPAVLOVSK,RUS,7/16/22,186,4.428571429,2022-07,4.571428571,10,4.0,8.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4027,273811080,,API-port,0,0,0,0,12,12,0,0,0,0,BELLSUND,SJM,43.0,BELLSUND,SJM,9/18/19,12,0.12371134,2019-09,1.090909091,0,38.0,41.45454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4028,412420818,,API-port,0,0,20,0,0,20,0,0,0,0,SUVA,FJI,3.0,ZHOUSHAN,CHN,2/22/22,20,1.428571429,2022-02,1.05,1,8.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4029,273419400,,API-port,0,0,0,0,2,2,0,0,0,0,NAKHODKA,RUS,7.0,SOVETSKAYA GAVAN,RUS,5/31/18,2,0.064516129,2018-05,2.0,0,54.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4030,412331063,,API-port,0,1,0,0,0,1,0,0,0,0,SUVA,FJI,11.0,SUVA,FJI,7/16/22,1,0.058823529,2022-07,1.0,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4031,273435700,,API-port,0,1,0,2,83,86,0,0,0,0,PETROPAVLOVSK,RUS,17.0,PETROPAVLOVSK,RUS,5/9/22,86,1.131578947,2022-05,1.592592593,7,6.0,2.555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4032,33816747,,API-port,0,1,0,0,0,1,0,0,0,0,PETERSBURG,USA,11.0,PETERSBURG,USA,8/26/17,1,0.083333333,2017-08,1.0,0,63.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4033,273840810,,API-port,0,0,0,0,18,18,0,0,0,0,PETROPAVLOVSK,RUS,20.0,ZARUBINO,RUS,9/2/22,18,0.5,2022-09,1.266666667,1,2.0,1.533333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4034,412420578,,API-port,0,0,16,0,1,17,0,0,0,0,MONTEVIDEO,URY,6.0,CHIMBOTE,PER,7/6/19,17,1.214285714,2019-07,1.058823529,12,40.0,30.35294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4035,416562000,,API-port,0,0,6,0,6,12,0,0,0,0,PUNTA ARENAS,CHL,4.0,PUNTA ARENAS,CHL,4/23/18,12,1.2,2018-04,1.2,1,55.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4036,412440499,,API-port,0,1,0,0,10,11,0,0,0,0,FUZHOU,CHN,10.0,FUZHOU,CHN,8/24/22,11,0.392857143,2022-08,1.375,0,3.0,4.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4037,412440495,,API-port,0,1,0,0,8,9,0,0,0,0,FUZHOU,CHN,16.0,SINGAPORE,SGP,9/5/22,9,0.28125,2022-09,1.285714286,0,2.0,2.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4038,412440494,,API-port,0,1,0,0,8,9,0,0,0,0,FUZHOU,CHN,10.0,SINGAPORE,SGP,9/12/22,9,0.375,2022-09,1.428571429,1,2.0,1.857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4039,412440497,,API-port,0,0,0,0,16,16,0,0,0,0,FUZHOU,CHN,12.0,SINGAPORE,SGP,9/5/22,16,0.470588235,2022-09,1.307692308,1,2.0,1.615384615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4040,273424560,,API-port,0,0,0,0,40,40,0,0,0,0,BUSAN,KOR,21.0,VLADIVOSTOK,RUS,12/14/21,40,0.833333333,2021-12,1.142857143,3,11.0,9.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4041,273416010,,API-port,0,0,0,2,55,57,0,0,0,0,MAGADAN,RUS,27.0,VLADIVOSTOK,RUS,6/23/22,57,1.096153846,2022-06,1.84375,8,5.0,1.21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4042,440788000,,API-port,0,1,12,0,2,15,0,0,0,0,BUSAN,KOR,8.0,BUSAN,KOR,6/5/21,15,1.071428571,2021-06,1.0,3,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4043,440236000,,API-port,0,10,0,0,2,12,0,0,0,0,CAPE TOWN,ZAF,11.0,DAKAR,SEN,9/13/22,12,0.25,2022-09,1.090909091,0,2.0,2.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4044,416563000,,API-port,0,0,5,0,6,11,0,0,0,0,KAOHSIUNG,TWN,5.0,KAOHSIUNG,TWN,5/11/19,11,1.375,2019-05,1.1,1,42.0,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4045,416031800,,API-port,0,0,4,0,4,8,0,0,0,0,KAOHSIUNG,TWN,9.0,PORT LOUIS,MUS,4/28/19,8,0.275862069,2019-04,1.142857143,0,43.0,49.14285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4046,367182670,,API-port,0,1,0,0,0,1,0,0,0,0,CORDOVA,USA,9.0,CORDOVA,USA,6/25/16,1,0.04,2016-06,1.0,0,77.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4047,431889000,,API-port,0,8,0,0,0,8,0,0,0,0,CAPE TOWN,ZAF,25.0,PORTO GRANDE,CPV,1/9/22,8,0.2,2022-01,1.0,0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
4048,416070900,,API-port,0,9,2,0,0,11,0,0,0,0,KAOHSIUNG,TWN,22.0,KAOHSIUNG,TWN,12/2/21,11,0.229166667,2021-12,1.222222222,0,11.0,13.44444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A
